Age,Money,Credit_level,Grade
24,4900000,6,3
31,31900000,8,2
32,45300000,5,2
58,12400000,1,3
70,165100000,6,2
49,14900000,6,1
26,19700000,5,2
34,40100000,5,2
47,12700000,4,2
25,20300000,8,2
22,34100000,5,3
75,701300000,1,4
71,946700000,3,3
76,15300000,1,3
66,5800000,3,2
40,29600000,6,2
64,45000000,1,3
37,49500000,1,3
20,38400000,6,3
79,15800000,3,2
37,42400000,5,2
61,3500000,7,1
42,24100000,5,2
59,5300000,3,2
23,22000000,6,3
35,34800000,8,2
43,457500000,4,3
30,49000000,7,2
32,20300000,7,2
28,179500000,4,3
68,446300000,6,2
72,254400000,8,2
34,47400000,4,2
25,609800000,2,4
21,78800000,6,3
29,648400000,3,4
46,485300000,5,3
73,26800000,1,3
67,31100000,6,1
35,38500000,5,2
74,23700000,2,2
64,46900000,6,1
50,602200000,4,3
52,19000000,8,1
55,29600000,3,2
75,595800000,8,2
74,500000,5,1
46,55000000,1,3
26,20400000,7,2
43,405700000,4,3
65,274700000,8,2
38,25600000,1,3
32,296000000,5,3
33,20000000,4,2
56,27000000,7,1
51,25400000,4,2
58,400000,6,1
60,36600000,2,2
21,1800000,8,3
61,37200000,4,2
23,38800000,5,3
44,45600000,5,2
59,317700000,1,4
55,590800000,1,4
25,37900000,6,3
21,31000000,5,3
36,48900000,7,2
24,515500000,5,3
74,26000000,5,1
37,13100000,3,2
70,173300000,6,2
62,34400000,6,1
56,22300000,1,3
49,42500000,6,2
56,2300000,1,3
72,34700000,4,1
37,42700000,7,2
69,26200000,7,1
29,24000000,1,4
40,1700000,1,3
71,40100000,1,3
21,20400000,4,3
54,31200000,6,1
79,42100000,8,1
32,49400000,3,3
75,5900000,8,1
43,365600000,7,2
20,43400000,5,3
27,5000000,1,4
64,48900000,3,2
63,46600000,2,2
56,497100000,5,3
29,17100000,8,2
79,31300000,6,1
50,45900000,7,1
24,300000,6,3
38,34300000,5,2
55,589800000,1,4
25,31200000,2,3
24,81000000,2,3
69,10800000,8,1
35,12200000,5,2
68,31400000,3,2
49,229000000,4,2
75,250200000,8,2
48,886500000,2,4
68,45000000,8,1
68,31700000,2,2
34,19000000,7,2
79,42300000,8,1
72,26700000,4,1
64,41800000,6,1
71,910800000,2,4
48,19900000,7,1
73,3500000,1,3
73,40800000,8,1
22,24300000,5,3
78,865000000,7,3
20,9600000,6,3
71,20100000,6,1
22,211300000,1,5
22,21300000,7,3
23,63200000,1,4
73,88900000,1,3
42,38400000,8,2
50,729100000,5,3
43,36300000,1,3
54,33400000,4,2
52,20100000,2,2
63,500000,1,3
45,6000000,7,1
57,10200000,1,3
33,604100000,6,3
56,33500000,2,2
68,44200000,5,1
62,39000000,5,1
70,602400000,6,3
62,34800000,1,3
38,14100000,3,2
62,8700000,7,1
65,26900000,3,2
70,109700000,7,1
65,102000000,4,2
49,40500000,4,2
73,10600000,5,1
41,18700000,1,3
39,23900000,4,2
62,526500000,7,2
24,8200000,5,3
66,7000000,6,1
39,32900000,8,2
51,44300000,8,1
62,19100000,4,1
43,34000000,8,2
71,49000000,1,3
44,6200000,7,2
29,41100000,8,2
31,42200000,5,2
56,4200000,1,3
40,21100000,2,3
27,47900000,6,2
49,17200000,6,1
71,29000000,2,2
41,30600000,6,2
53,10700000,3,2
50,29800000,3,2
40,19000000,6,2
22,5900000,1,4
29,629000000,8,3
47,6600000,8,1
27,443200000,8,3
78,29400000,1,3
22,132400000,2,3
33,420100000,2,3
23,6500000,4,3
57,3700000,6,1
49,17000000,3,2
29,35000000,3,3
28,12200000,1,4
33,5200000,8,2
64,12400000,5,1
65,49000000,3,2
45,443300000,8,3
72,394600000,7,2
79,1600000,8,1
29,7900000,5,2
75,15200000,1,3
76,3400000,5,1
44,2700000,3,2
45,14400000,4,2
55,713200000,5,3
60,30300000,3,2
55,368600000,4,2
70,11400000,3,2
32,12100000,5,2
25,13900000,3,3
35,7700000,4,2
39,41100000,8,2
26,35100000,6,2
78,24900000,3,2
31,35100000,3,3
75,965400000,8,3
31,28100000,6,2
71,23300000,5,1
79,764500000,1,5
76,87500000,4,2
63,45900000,8,1
63,13700000,5,1
31,45300000,6,2
48,38900000,8,1
27,47100000,8,2
58,28800000,2,2
64,35200000,5,1
31,748200000,3,4
54,6200000,4,2
44,327200000,4,3
71,17700000,1,3
43,5500000,7,2
73,31200000,3,2
67,21900000,7,1
49,38700000,2,2
51,9800000,7,1
38,19200000,1,3
69,22600000,6,1
54,37300000,8,1
73,34300000,6,1
39,402100000,6,3
79,776700000,6,3
27,19900000,8,2
52,29900000,3,2
68,267700000,2,3
59,379700000,4,2
52,970200000,1,5
37,15600000,4,2
80,21800000,3,2
26,34500000,4,3
61,5200000,2,2
67,14900000,5,1
29,47300000,4,2
54,915300000,2,4
73,17500000,1,3
71,20400000,7,1
38,32900000,6,2
51,14600000,6,1
76,48900000,6,1
52,35700000,5,2
56,34900000,4,2
70,28700000,3,2
79,496100000,3,3
34,8300000,4,2
40,10900000,7,2
36,22700000,3,2
72,33100000,7,1
45,22000000,2,2
63,8300000,5,1
33,27300000,8,2
32,46900000,5,2
31,744600000,3,4
65,32200000,8,1
67,11400000,2,2
73,41800000,7,1
32,9700000,1,4
57,4800000,4,2
35,34300000,7,2
73,77100000,7,1
80,142800000,2,2
62,5700000,6,1
23,49900000,8,3
53,45500000,8,1
62,870600000,4,3
35,23500000,4,2
45,34700000,4,2
38,858000000,1,5
79,46500000,1,3
43,12400000,7,2
40,986200000,2,4
55,31000000,6,1
25,45000000,3,3
33,7000000,5,2
73,4500000,2,2
45,436100000,5,3
20,20800000,1,5
20,37500000,5,3
44,9300000,2,2
77,297200000,1,3
62,877700000,7,3
40,21000000,1,3
57,40400000,7,1
67,15500000,3,2
65,23600000,3,2
48,67500000,3,2
44,48800000,4,2
38,37300000,2,3
60,78900000,3,2
66,37700000,3,2
23,29300000,6,3
75,35300000,7,1
77,45600000,8,1
77,24400000,4,1
40,230700000,2,3
45,28800000,3,2
25,16000000,2,3
25,28800000,5,3
42,753900000,1,5
69,58800000,5,1
43,36900000,3,2
61,36700000,8,1
34,9600000,8,2
29,17100000,4,2
72,25800000,6,1
30,13200000,5,2
71,47000000,6,1
64,38800000,5,1
41,5000000,7,2
31,30400000,4,2
24,149100000,8,3
50,1600000,4,2
70,26000000,3,2
30,1100000,7,2
52,37800000,8,1
74,707500000,1,4
60,36800000,1,3
68,18300000,8,1
47,545000000,7,3
54,37100000,4,2
40,9800000,1,3
23,23600000,4,3
68,46800000,4,1
38,924500000,8,3
76,220000000,2,2
63,20300000,6,1
34,298300000,7,3
34,23500000,6,2
38,16300000,2,3
78,737000000,1,4
38,544100000,1,5
46,3900000,2,2
80,355600000,4,2
68,26800000,4,1
46,18700000,1,3
60,8300000,6,1
57,23300000,2,2
67,29200000,1,3
40,29900000,2,3
52,727300000,4,3
72,175500000,7,1
64,665900000,7,3
48,170400000,2,3
27,140600000,5,3
40,9100000,3,2
30,45100000,4,2
29,50000000,6,2
24,11400000,8,2
46,22700000,2,2
39,32300000,2,3
29,985700000,5,4
48,43800000,5,2
28,36200000,3,3
75,1700000,7,1
26,36100000,4,3
56,12400000,8,1
50,45700000,3,2
61,44800000,4,2
47,100000,5,2
34,11400000,1,3
31,20800000,6,2
21,46100000,6,3
26,12700000,2,3
28,37200000,5,2
20,10600000,1,5
24,737000000,7,4
45,23900000,1,3
30,4200000,7,2
27,36500000,7,2
64,23300000,1,3
78,953200000,3,3
66,39100000,8,1
50,1600000,4,2
61,35200000,8,1
47,33100000,8,1
54,39900000,8,1
47,32800000,8,1
65,545200000,5,3
64,17000000,1,3
28,32900000,3,3
57,31100000,1,3
59,400000,6,1
77,41300000,4,1
31,18800000,3,2
79,39200000,8,1
65,421700000,5,2
77,31000000,1,3
70,6900000,4,1
36,16100000,4,2
59,387500000,2,3
73,771000000,6,3
51,7700000,7,1
28,19900000,3,3
59,35000000,8,1
65,8000000,8,1
42,2500000,5,2
63,42100000,6,1
36,5400000,1,3
27,22800000,5,2
75,2300000,7,1
78,6900000,8,1
72,36200000,1,3
59,34600000,6,1
43,33400000,6,2
22,606100000,5,4
55,614000000,3,3
79,17200000,1,3
45,660000000,5,3
70,24700000,8,1
42,48400000,4,2
20,786600000,6,4
35,12800000,7,2
42,17900000,4,2
47,9600000,4,2
57,35500000,4,2
67,215700000,7,2
42,297400000,4,3
23,40800000,6,3
70,31600000,3,2
34,472300000,8,3
56,40000000,6,1
30,18300000,3,3
65,42500000,5,1
72,17800000,5,1
64,36000000,4,1
22,12800000,6,3
58,29900000,1,3
65,18500000,8,1
21,200000,3,3
46,677300000,4,3
27,4500000,4,2
50,38600000,2,2
42,7200000,5,2
70,700000,8,1
30,6900000,8,2
58,2900000,5,1
61,776500000,8,3
80,4700000,2,2
76,32400000,4,1
21,14100000,6,3
34,597400000,8,3
65,18400000,4,1
56,25000000,3,2
68,542900000,8,2
70,7200000,2,2
56,28900000,2,2
22,43300000,7,3
80,573800000,6,2
36,30000000,6,2
61,756900000,7,3
69,20200000,3,2
23,11200000,5,3
64,5400000,7,1
31,36700000,2,3
20,995800000,6,5
76,45300000,7,1
29,9800000,3,3
57,10600000,2,2
45,28900000,3,2
65,9300000,6,1
57,698900000,7,3
63,43400000,5,1
30,23700000,6,2
64,3900000,6,1
71,26100000,1,3
41,29600000,2,3
41,187600000,5,2
64,13400000,7,1
23,4700000,8,2
23,787100000,8,4
49,42600000,4,2
69,37700000,5,1
32,24100000,1,4
25,24100000,4,3
56,6700000,3,2
66,8500000,7,1
54,47500000,5,2
30,48300000,3,3
29,25800000,1,4
27,205900000,7,3
64,5500000,3,2
79,15900000,6,1
79,28100000,5,1
47,30300000,2,2
61,15900000,7,1
74,34800000,8,1
28,34200000,6,2
55,19000000,7,1
71,23400000,5,1
48,371000000,7,2
45,36500000,2,2
26,3800000,3,3
23,43700000,5,3
48,37800000,6,2
22,844500000,5,4
29,817900000,8,4
53,37400000,8,1
57,39500000,8,1
71,20300000,3,2
20,28600000,3,3
44,186000000,8,2
60,1700000,2,2
75,724400000,5,3
71,18600000,5,1
38,5600000,7,2
29,25800000,4,2
73,44300000,2,2
36,10200000,2,3
79,138400000,3,2
80,770900000,2,3
58,43600000,4,2
71,798700000,2,3
69,26000000,6,1
36,28900000,7,2
72,22100000,3,2
49,230600000,8,2
45,17500000,8,1
56,29300000,4,2
35,614000000,6,3
28,44000000,2,3
73,24600000,5,1
49,41300000,3,2
73,8500000,8,1
44,4900000,7,2
22,15100000,8,3
33,11900000,3,2
41,27500000,5,2
52,637400000,4,3
66,680100000,6,3
33,9100000,2,3
39,49400000,6,2
47,46300000,1,3
74,46000000,2,2
63,48600000,8,1
31,305300000,7,3
28,14900000,2,3
25,2400000,2,3
56,9800000,1,3
43,23900000,7,2
63,32600000,1,3
30,42000000,1,4
55,19200000,6,1
20,1500000,7,3
69,33100000,4,1
48,36000000,8,1
42,307700000,3,3
63,8200000,1,3
74,25100000,1,3
55,658000000,6,3
74,1200000,4,1
79,25500000,6,1
51,50000000,1,3
37,10600000,7,2
61,949800000,1,5
33,35300000,5,2
53,29400000,7,1
39,38900000,3,2
79,19200000,8,1
26,18200000,3,3
54,49500000,3,2
35,46800000,4,2
38,16800000,5,2
35,9800000,1,3
30,641100000,4,3
42,5700000,1,3
51,454000000,6,3
67,1400000,4,1
64,468000000,5,2
52,39200000,5,2
30,818300000,6,4
55,5000000,6,1
54,380800000,6,2
49,29000000,8,1
52,10900000,1,3
69,4900000,4,1
20,4400000,2,3
50,389700000,6,2
61,36800000,4,2
78,8900000,8,1
33,49800000,2,3
72,33300000,2,2
56,25000000,3,2
58,935400000,2,4
77,40700000,2,2
75,25800000,8,1
56,8200000,4,2
28,35100000,3,3
52,25900000,6,1
20,198600000,5,3
52,42200000,5,2
41,12500000,7,2
56,8300000,1,3
73,23100000,1,3
66,248200000,5,2
45,557100000,3,3
79,46800000,1,3
32,16000000,2,3
23,18400000,5,3
79,28600000,6,1
61,4100000,2,2
51,13300000,4,2
80,13500000,5,1
37,16900000,4,2
79,1700000,5,1
69,35800000,7,1
42,30300000,7,2
58,26200000,6,1
72,40000000,7,1
40,23300000,3,2
67,11500000,2,2
65,900000,4,1
65,40100000,3,2
27,244300000,3,3
77,3100000,6,1
37,14700000,5,2
39,45500000,5,2
76,2900000,1,3
35,8600000,2,3
48,34000000,6,2
44,25700000,4,2
74,14700000,3,2
45,31800000,5,2
61,336800000,7,2
67,7700000,8,1
48,6700000,4,2
77,49200000,4,1
27,17300000,5,2
75,303100000,7,2
48,2000000,6,1
64,30700000,5,1
45,26000000,6,2
48,38500000,7,1
56,4200000,5,1
42,49000000,6,2
70,42100000,7,1
69,23000000,6,1
51,649000000,2,3
74,25800000,8,1
24,19800000,2,3
69,274100000,8,2
26,27800000,5,2
68,203600000,5,2
77,41900000,8,1
42,67300000,1,3
24,13900000,2,3
70,80100000,8,1
66,36800000,3,2
72,18900000,8,1
39,42300000,5,2
52,20500000,8,1
29,85100000,5,2
25,84300000,6,3
50,18600000,7,1
45,45700000,4,2
20,20200000,6,3
66,6600000,8,1
20,12900000,4,3
20,33900000,4,3
30,4300000,5,2
74,14700000,2,2
78,35100000,1,3
79,231400000,3,2
46,9700000,5,2
67,46100000,5,1
50,20000000,2,2
63,42700000,2,2
53,49500000,1,3
57,22200000,2,2
61,397600000,3,3
32,49700000,2,3
49,668700000,7,3
27,47700000,7,2
26,24200000,3,3
39,33200000,7,2
49,36500000,1,3
43,12300000,7,2
47,2300000,5,2
70,20000000,7,1
45,11500000,6,2
75,100000,8,1
56,29600000,5,1
71,9700000,8,1
62,38400000,4,2
66,7500000,5,1
60,11800000,4,1
59,5400000,6,1
27,23400000,7,2
30,977400000,3,4
35,8500000,4,2
78,74700000,4,1
72,20700000,3,2
43,2300000,1,3
46,30000000,8,1
76,10000000,2,2
45,9500000,8,1
21,201700000,3,3
51,1000000,4,2
69,500000,3,2
40,484500000,1,4
27,781500000,8,4
70,16000000,2,2
28,48700000,3,3
54,48200000,8,1
68,44900000,6,1
28,48000000,7,2
53,31500000,2,2
47,49800000,5,2
78,10300000,1,3
31,264300000,5,3
31,42900000,4,2
49,27900000,2,2
60,191800000,7,2
54,221000000,4,2
35,8600000,1,3
69,20600000,2,2
65,26600000,6,1
36,12200000,7,2
24,32600000,3,3
77,47400000,1,3
37,6400000,2,3
33,49000000,3,2
32,44300000,6,2
29,44100000,2,3
64,20600000,4,1
27,25900000,4,3
41,31800000,1,3
61,44000000,3,2
76,714900000,2,3
45,33900000,2,2
28,1600000,2,3
28,894400000,3,4
60,451900000,3,3
65,35100000,8,1
35,48200000,5,2
40,7800000,6,2
53,1000000,4,2
60,23000000,1,3
45,7100000,4,2
30,128400000,8,2
41,1600000,2,2
59,18600000,5,1
48,997500000,2,4
48,32000000,5,2
57,2400000,7,1
61,27200000,4,2
30,48200000,3,3
62,506500000,6,2
26,600700000,2,4
65,13800000,3,2
46,21000000,8,1
28,2600000,1,4
40,300000,8,2
25,342400000,2,4
20,799500000,5,4
31,42500000,6,2
25,22100000,2,3
55,470700000,3,3
79,44400000,3,2
68,36600000,5,1
56,42300000,3,2
51,113400000,4,2
72,587300000,5,3
61,500000,6,1
47,39500000,8,1
54,16200000,2,2
56,32400000,6,1
44,390800000,2,3
36,27600000,5,2
47,35200000,6,2
73,18700000,2,2
75,29000000,2,2
35,16400000,5,2
36,3800000,6,2
37,38900000,1,3
34,2200000,6,2
52,25300000,3,2
30,399000000,8,3
28,18200000,8,2
69,904500000,3,3
73,44900000,3,2
35,15900000,7,2
67,7400000,2,2
55,6900000,7,1
64,313300000,7,2
36,7900000,3,2
69,369800000,6,2
67,31700000,4,1
33,41600000,5,2
69,75900000,6,1
52,16100000,3,2
61,18700000,6,1
33,28500000,4,2
29,47600000,8,2
46,45200000,7,2
22,21100000,3,3
55,15600000,4,2
74,47600000,8,1
37,39400000,5,2
71,999600000,4,3
68,3000000,2,2
23,667300000,1,5
37,32800000,6,2
23,33200000,7,3
27,49700000,8,2
69,10300000,5,1
25,100000,2,3
45,16700000,6,2
39,869600000,5,3
38,305000000,6,2
74,40300000,3,2
40,21100000,4,2
69,45100000,4,1
35,36400000,1,4
38,40200000,7,2
75,13600000,5,1
79,27600000,7,1
30,33800000,7,2
77,966400000,2,4
62,17100000,2,2
35,21700000,3,2
31,24400000,4,2
63,43000000,7,1
60,47800000,8,1
37,1100000,3,2
43,24700000,5,2
55,46300000,7,1
35,11200000,5,2
20,343200000,6,3
75,8400000,1,3
25,37600000,7,2
24,39600000,1,4
65,30200000,4,1
70,24100000,2,2
73,5100000,8,1
27,600000,8,2
62,12000000,2,2
43,13700000,7,2
23,41900000,5,3
68,29900000,3,2
64,32800000,6,1
54,132600000,6,2
22,21600000,8,3
47,12000000,4,2
38,31000000,2,3
61,7900000,3,2
24,846400000,7,4
31,28600000,6,2
37,9200000,7,2
20,44900000,8,3
62,1700000,1,3
29,34200000,5,2
56,700000,3,2
55,25400000,1,3
44,11100000,1,3
74,44500000,1,3
77,832000000,1,5
68,11000000,3,2
42,773900000,1,5
33,229800000,4,3
22,46400000,7,3
73,354400000,6,2
43,37100000,3,2
53,204200000,2,3
77,25900000,1,3
56,10600000,2,2
35,335900000,1,4
35,1600000,1,3
74,23500000,5,1
73,426400000,2,3
41,32200000,6,2
46,5700000,5,2
77,28600000,7,1
41,19000000,7,2
42,595200000,1,5
71,2100000,8,1
72,47800000,8,1
64,25400000,7,1
64,23200000,6,1
52,5200000,3,2
40,42200000,7,2
56,809000000,6,3
31,24200000,7,2
73,34800000,4,1
69,19900000,4,1
52,32100000,5,2
56,16000000,2,2
75,46900000,8,1
65,1600000,3,2
32,693500000,7,3
79,35600000,8,1
74,29300000,4,1
73,10400000,2,2
48,47200000,4,2
34,2500000,6,2
54,357500000,4,2
73,1800000,7,1
71,39300000,7,1
43,33500000,8,2
51,94700000,1,3
35,200000,7,2
45,6300000,1,3
44,22000000,6,2
47,27500000,6,2
61,248800000,5,2
24,9700000,6,3
68,5600000,6,1
55,20300000,7,1
35,527500000,3,3
32,11600000,6,2
34,49000000,1,4
68,49100000,8,1
53,6600000,3,2
68,127700000,6,1
39,32400000,5,2
37,46800000,8,2
24,46700000,4,3
21,382000000,6,3
75,40400000,4,1
47,48600000,7,2
31,589500000,4,3
80,35600000,2,2
76,783900000,6,3
61,898900000,1,5
52,13900000,4,2
58,38500000,1,3
61,43600000,6,1
51,4700000,1,3
32,27400000,8,2
21,981700000,2,5
63,268100000,1,3
26,4600000,3,3
36,43100000,5,2
64,410400000,2,3
64,4500000,1,3
69,22700000,8,1
66,424200000,3,3
27,39300000,2,3
22,707800000,2,5
51,32500000,2,2
30,3100000,5,2
37,26100000,8,2
28,16400000,7,2
34,12600000,7,2
67,9800000,3,2
48,37900000,3,2
51,25700000,8,1
63,935000000,5,3
67,2400000,2,2
47,45700000,2,2
73,38600000,1,3
80,27800000,4,1
32,38200000,1,4
80,3800000,8,1
30,23500000,2,3
63,36800000,2,2
74,514000000,3,3
74,44400000,4,1
21,30700000,7,3
59,1300000,1,3
29,15200000,2,3
22,30300000,4,3
62,2900000,8,1
49,18000000,2,2
49,38000000,3,2
44,28300000,1,3
37,30600000,7,2
67,500000,4,1
63,40400000,3,2
59,33600000,4,2
57,800700000,3,3
59,47900000,4,2
71,471800000,2,3
50,11300000,7,1
32,43500000,8,2
41,29800000,2,3
49,21400000,2,2
75,19700000,8,1
48,49900000,4,2
77,893600000,6,3
35,29800000,8,2
29,30200000,2,3
61,12800000,3,2
31,14600000,3,2
79,48500000,5,1
29,5500000,2,3
80,332000000,4,2
27,211900000,5,3
38,8200000,8,2
41,41000000,5,2
30,38500000,1,4
44,4600000,1,3
42,3000000,7,2
77,31200000,2,2
23,290300000,5,3
30,49300000,6,2
52,14300000,2,2
60,41900000,7,1
79,814200000,6,3
58,485600000,3,3
50,16500000,2,2
38,6500000,1,3
61,3000000,6,1
79,161800000,1,3
75,27700000,1,3
24,262300000,3,3
72,47600000,5,1
56,416200000,2,3
57,1600000,5,1
60,42600000,2,2
70,15200000,7,1
31,887400000,6,4
74,45700000,5,1
40,291600000,7,2
28,2100000,5,2
59,595200000,2,3
47,203500000,8,2
74,47000000,2,2
46,771900000,1,5
55,656800000,5,3
25,46500000,1,4
34,945600000,4,4
61,18800000,5,1
36,100000000,1,4
70,42400000,5,1
74,279000000,5,2
60,26500000,5,1
64,40500000,3,2
56,3400000,4,2
65,48300000,6,1
77,21800000,2,2
72,257500000,6,2
21,26500000,8,3
25,4200000,1,4
53,974400000,6,3
72,10200000,6,1
51,834900000,2,4
32,10200000,1,4
44,6100000,8,1
29,994900000,1,6
24,3300000,6,3
53,43500000,7,1
21,39300000,8,3
43,30800000,1,3
58,25800000,1,3
75,10700000,1,3
58,9700000,8,1
22,33600000,8,3
70,8800000,8,1
31,6800000,4,2
22,581000000,7,4
39,14400000,3,2
54,456000000,8,2
45,4200000,6,2
49,32300000,2,2
29,14700000,8,2
37,49300000,1,3
23,688500000,6,4
80,18300000,3,2
47,32700000,6,2
70,894600000,5,3
43,42500000,1,3
27,20100000,3,3
48,40200000,5,2
49,46000000,4,2
28,19300000,8,2
23,681200000,6,4
70,15400000,4,1
22,43300000,7,3
72,51500000,4,1
66,424900000,7,2
54,4200000,5,1
23,33400000,4,3
33,19600000,5,2
21,4300000,8,3
63,29700000,6,1
74,30000000,8,1
36,38500000,3,2
44,10400000,2,2
72,34000000,1,3
63,2700000,7,1
55,9200000,3,2
42,6400000,6,2
34,32700000,3,2
74,20700000,2,2
30,36700000,3,3
36,15000000,5,2
77,24700000,7,1
48,58700000,8,2
42,48100000,4,2
21,17300000,4,3
41,22600000,3,2
30,25100000,8,2
29,25400000,7,2
54,13100000,7,1
56,49000000,8,1
25,272700000,6,3
70,48300000,3,2
74,7700000,6,1
34,30400000,8,2
76,39800000,6,1
24,17600000,8,2
22,16400000,4,3
54,830600000,6,3
77,14700000,8,1
61,46300000,7,1
22,81900000,8,3
32,40100000,2,3
24,45800000,2,3
25,37300000,8,2
46,36100000,4,2
54,774800000,6,3
34,33400000,3,2
68,32600000,3,2
50,5600000,6,1
34,2000000,5,2
20,42800000,5,3
30,32400000,1,4
58,9000000,7,1
45,29900000,8,1
58,36000000,7,1
60,621400000,6,3
34,266800000,4,3
50,1700000,8,1
21,13500000,7,3
66,400000,4,1
59,36700000,3,2
74,9900000,8,1
25,456500000,6,3
46,44700000,5,2
79,30700000,4,1
22,688300000,3,4
27,49500000,8,2
22,9600000,5,3
68,34800000,3,2
80,30800000,5,1
27,280100000,7,3
47,42500000,5,2
47,447600000,1,4
25,11700000,5,3
78,912000000,7,3
50,35500000,3,2
71,7500000,6,1
71,21100000,6,1
25,1200000,6,2
57,26800000,6,1
34,756700000,8,3
79,30100000,5,1
36,43900000,2,3
70,16300000,3,2
64,11400000,8,1
20,23200000,3,3
37,27200000,2,3
55,21800000,3,2
63,22800000,6,1
34,42600000,8,2
32,20700000,2,3
29,267700000,3,3
50,8300000,4,2
60,39400000,6,1
30,33000000,8,2
57,941900000,2,4
40,44200000,1,3
23,32200000,2,3
36,10900000,7,2
26,40700000,6,2
48,898400000,2,4
28,27700000,8,2
63,26700000,1,3
45,34000000,2,2
50,40200000,2,2
20,44100000,6,3
79,104400000,2,2
42,564300000,2,3
43,36800000,1,3
40,17600000,3,2
45,33500000,7,2
49,12100000,8,1
79,28500000,2,2
50,45900000,8,1
60,14300000,3,2
75,33800000,8,1
44,541800000,2,3
60,44400000,4,2
35,5800000,5,2
70,39000000,1,3
45,9000000,7,1
74,10800000,5,1
41,31400000,5,2
70,455100000,4,2
37,293700000,4,3
68,45800000,5,1
43,131400000,3,2
70,29400000,6,1
59,805700000,4,3
53,976200000,3,4
49,46600000,4,2
45,16600000,2,2
32,29500000,8,2
54,24300000,5,1
60,36600000,5,1
52,44200000,3,2
62,7200000,8,1
51,28200000,2,2
37,241400000,1,4
63,13300000,1,3
50,36000000,4,2
69,45200000,6,1
52,872000000,1,5
71,882300000,5,3
33,39900000,6,2
79,7300000,1,3
37,25700000,1,3
77,45800000,4,1
80,10700000,8,1
76,21100000,7,1
64,8100000,2,2
46,45100000,7,2
24,3400000,8,2
78,890800000,4,3
38,45600000,8,2
22,29700000,6,3
50,25700000,1,3
56,403100000,7,2
75,1700000,4,1
55,137800000,2,3
58,23200000,3,2
30,4500000,8,2
28,9500000,1,4
70,44200000,2,2
37,116100000,1,4
46,69600000,7,2
22,15200000,6,3
46,1900000,3,2
54,44900000,4,2
31,18200000,6,2
